NAME                     GPU_COUNT   GPU_TYPE
mi350x-db7549758-ktlnf   1           mi350x
mi350x-db7549758-ktzlm   1           mi350x
mi350x-db7549758-kvndp   1           mi350x
mi350x-db7549758-kw9cd   1           mi350x
mi350x-db7549758-kwnvl   1           mi350x
mi350x-db7549758-kwq2k   1           mi350x
mi350x-db7549758-kx2c7   1           mi350x
mi350x-db7549758-kxjjb   1           mi350x
mi350x-db7549758-kz4x5   1           mi350x
mi350x-db7549758-l48ck   1           mi350x
mi350x-db7549758-l4jsk   1           mi350x
mi350x-db7549758-l4nnk   1           mi350x
mi350x-db7549758-l6cv2   1           mi350x
mi350x-db7549758-l7sx2   1           mi350x
mi350x-db7549758-l7t7p   1           mi350x
mi350x-db7549758-lbltm   1           mi350x
mi350x-db7549758-lbx9t   1           mi350x
mi350x-db7549758-lc66x   1           mi350x
mi350x-db7549758-lcd6x   1           mi350x
mi350x-db7549758-lcj78   1           mi350x
mi350x-db7549758-ld6gx   1           mi350x
mi350x-db7549758-lfhl7   1           mi350x
mi350x-db7549758-lg8s9   1           mi350x
mi350x-db7549758-lj8gt   1           mi350x
mi350x-db7549758-ljgn7   1           mi350x
mi350x-db7549758-ljhcs   1           mi350x
mi350x-db7549758-lkhnj   1           mi350x
mi350x-db7549758-lm42r   1           mi350x
mi350x-db7549758-lm72h   1           mi350x
mi350x-db7549758-ln9kd   1           mi350x
mi350x-db7549758-lpfrf   1           mi350x
mi350x-db7549758-lqcjx   1           mi350x
mi350x-db7549758-lqvwc   1           mi350x
mi350x-db7549758-lr5lt   1           mi350x
mi350x-db7549758-ltf5x   1           mi350x
mi350x-db7549758-lvks9   1           mi350x
mi350x-db7549758-lw6lp   1           mi350x
mi350x-db7549758-lwzgz   1           mi350x
mi350x-db7549758-lxmn5   1           mi350x
mi350x-db7549758-lz6hf   1           mi350x
mi350x-db7549758-m2d68   1           mi350x
mi350x-db7549758-m2k6f   1           mi350x
mi350x-db7549758-m57s7   1           mi350x
mi350x-db7549758-m5gcq   1           mi350x
mi350x-db7549758-m5pkp   1           mi350x
mi350x-db7549758-m62rw   1           mi350x
mi350x-db7549758-m6d6w   1           mi350x
mi350x-db7549758-m8lst   1           mi350x
mi350x-db7549758-m8t54   1           mi350x
mi350x-db7549758-m96r7   1           mi350x
mi350x-db7549758-mb7xl   1           mi350x
mi350x-db7549758-mds85   1           mi350x
mi350x-db7549758-mdwwm   1           mi350x
mi350x-db7549758-mgkcn   1           mi350x
mi350x-db7549758-mgnsp   1           mi350x
mi350x-db7549758-mh6d9   1           mi350x
mi350x-db7549758-mjhzx   1           mi350x
mi350x-db7549758-mjnqx   1           mi350x
mi350x-db7549758-mjzhj   1           mi350x
mi350x-db7549758-mmhf5   1           mi350x
mi350x-db7549758-mmkhs   1           mi350x
mi350x-db7549758-mmxkz   1           mi350x
mi350x-db7549758-mnlv5   1           mi350x
mi350x-db7549758-mnscs   1           mi350x
mi350x-db7549758-mprkb   1           mi350x
mi350x-db7549758-mptj5   1           mi350x
mi350x-db7549758-mpw6t   1           mi350x
mi350x-db7549758-mq52b   1           mi350x
mi350x-db7549758-mqwnj   1           mi350x
mi350x-db7549758-mrvxk   1           mi350x
mi350x-db7549758-msdst   1           mi350x
mi350x-db7549758-msvjk   1           mi350x
mi350x-db7549758-mw7fn   1           mi350x
mi350x-db7549758-mwmph   1           mi350x
mi350x-db7549758-mx7hq   1           mi350x
mi350x-db7549758-mxlkx   1           mi350x
mi350x-db7549758-mzfhp   1           mi350x
mi350x-db7549758-n29b6   1           mi350x
mi350x-db7549758-n2vjz   1           mi350x
mi350x-db7549758-n5fgq   1           mi350x
mi350x-db7549758-n6hq4   1           mi350x
mi350x-db7549758-n6n4b   1           mi350x
mi350x-db7549758-n6tjr   1           mi350x
mi350x-db7549758-n776x   1           mi350x
mi350x-db7549758-n77f4   1           mi350x
mi350x-db7549758-n7fzw   1           mi350x
mi350x-db7549758-n7w8x   1           mi350x
mi350x-db7549758-n9dxb   1           mi350x
mi350x-db7549758-n9zfr   1           mi350x
