NAME                  GPU_COUNT   GPU_TYPE
t4-697569bdd6-l7k5b   1           t4
t4-697569bdd6-l8g72   1           t4
t4-697569bdd6-l96z8   1           t4
t4-697569bdd6-l9rsz   1           t4
t4-697569bdd6-lck5v   1           t4
t4-697569bdd6-ldknt   1           t4
t4-697569bdd6-ldl2d   1           t4
t4-697569bdd6-ldmbt   1           t4
t4-697569bdd6-lfvpk   1           t4
t4-697569bdd6-lfxw7   1           t4
t4-697569bdd6-lh267   1           t4
t4-697569bdd6-lj7dj   1           t4
t4-697569bdd6-ljqcd   1           t4
t4-697569bdd6-lk9hg   1           t4
t4-697569bdd6-lkzn9   1           t4
t4-697569bdd6-ll2fc   1           t4
t4-697569bdd6-lm7fr   1           t4
t4-697569bdd6-lnkkz   1           t4
t4-697569bdd6-lqlz9   1           t4
t4-697569bdd6-lqqsw   1           t4
t4-697569bdd6-lswvs   1           t4
t4-697569bdd6-lt6vr   1           t4
t4-697569bdd6-lvjdz   1           t4
t4-697569bdd6-lwcwt   1           t4
t4-697569bdd6-lwdz7   1           t4
t4-697569bdd6-lwnr6   1           t4
t4-697569bdd6-lwt67   1           t4
t4-697569bdd6-lwv2d   1           t4
t4-697569bdd6-lxwsn   1           t4
t4-697569bdd6-m2vgh   1           t4
t4-697569bdd6-m2zgv   1           t4
t4-697569bdd6-m4czd   1           t4
t4-697569bdd6-m4xqb   1           t4
t4-697569bdd6-m6gc7   1           t4
t4-697569bdd6-m6jsq   1           t4
t4-697569bdd6-m6rcf   1           t4
t4-697569bdd6-m7qsj   1           t4
t4-697569bdd6-m7wwq   1           t4
t4-697569bdd6-m87xs   1           t4
t4-697569bdd6-m8hbf   1           t4
t4-697569bdd6-m8q4b   1           t4
t4-697569bdd6-m99zs   1           t4
t4-697569bdd6-mcksw   1           t4
t4-697569bdd6-mfv97   1           t4
t4-697569bdd6-mgwhd   1           t4
t4-697569bdd6-mhwvk   1           t4
t4-697569bdd6-mk6sb   1           t4
t4-697569bdd6-mkh6b   1           t4
t4-697569bdd6-mkhnd   1           t4
t4-697569bdd6-mkldf   1           t4
t4-697569bdd6-mknt2   1           t4
t4-697569bdd6-ml9np   1           t4
t4-697569bdd6-mm7cn   1           t4
t4-697569bdd6-mp74h   1           t4
t4-697569bdd6-mq4dr   1           t4
t4-697569bdd6-mqjzs   1           t4
t4-697569bdd6-mrdbw   1           t4
t4-697569bdd6-mt6sk   1           t4
t4-697569bdd6-mw9rl   1           t4
t4-697569bdd6-mwmwx   1           t4
t4-697569bdd6-mwstd   1           t4
t4-697569bdd6-n2b4g   1           t4
t4-697569bdd6-n2dgx   1           t4
t4-697569bdd6-n2thd   1           t4
t4-697569bdd6-n48j4   1           t4
t4-697569bdd6-n6mrj   1           t4
t4-697569bdd6-n7c8m   1           t4
t4-697569bdd6-n8jm5   1           t4
t4-697569bdd6-n8m8l   1           t4
t4-697569bdd6-n8nqm   1           t4
t4-697569bdd6-n94nh   1           t4
t4-697569bdd6-n9h56   1           t4
t4-697569bdd6-nbk7x   1           t4
t4-697569bdd6-nbnd9   1           t4
t4-697569bdd6-ncr5w   1           t4
t4-697569bdd6-ndwt4   1           t4
t4-697569bdd6-nf8wz   1           t4
t4-697569bdd6-nfh8q   1           t4
t4-697569bdd6-ng6xm   1           t4
t4-697569bdd6-nh4sv   1           t4
t4-697569bdd6-nj2wk   1           t4
